Otu	HL1CKP1	HL1CKP2	HL1CKP3	HL1CKU1	HL1CKU2	HL1CKU3	HL1SP1	HL1SP2	HL1SP3	HL1SU1	HL1SU2	HL1SU3	HL2CKP1	HL2CKP2	HL2CKP3	HL2CKU1	HL2CKU2	HL2CKU3	HL2SP1	HL2SP2	HL2SP3	HL2SU1	HL2SU2	HL2SU3	HL3CKP1	HL3CKP2	HL3CKP3	HL3CKU1	HL3CKU2	HL3CKU3	HL3SP1	HL3SP2	HL3SP3	HL3SU1	HL3SU2	HL3SU3	SY1CKP1	SY1CKP2	SY1CKP3	SY1CKU1	SY1CKU2	SY1CKU3	SY1SP1	SY1SP2	SY1SP3	SY1SU1	SY1SU2	SY1SU3	SY2CKP1	SY2CKP2	SY2CKP3	SY2CKU1	SY2CKU2	SY2CKU3	SY2SP1	SY2SP2	SY2SP3	SY2SU1	SY2SU2	SY2SU3	SY3CKP1	SY3CKP2	SY3CKP3	SY3CKU1	SY3CKU2	SY3CKU3	SY3SP1	SY3SP2	SY3SP3	SY3SU1	SY3SU2	SY3SU3
Otu3939	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 9	 7	11	 0	 0	 0	 2	 0	 3	 0	 0	 0	 4	 7	14	 0	 0	 0	 2	 3	 3	 0	 0	 0	 5	 0	 4	 0	 0	 0	 1	 0	 5	 0	 0	 0
Otu394	 34	 61	 86	155	  5	  6	 21	 55	 48	155	  3	  1	 84	 85	  4	152	 23	 26	 54	 63	 11	 82	 15	  6	 68	 13	 29	 46	 44	  2	 28	  6	 38	 77	 24	  7	  7	 30	  9	 25	 51	 23	  4	 10	  2	  3	 23	 16	  3	 28	 12	 23	105	 51	  4	  9	  3	 17	 38	 11	  0	 17	  2	  0	 23	 19	  0	 24	  2	  1	 31	  5
Otu3940	 0	 2	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	24	23	25	 0	 0	 0	 8	 6	23	 0	 0	 0	25	28	38	 1	 0	 1	16	21	27	 0	 0	 0	 8	12	16	 0	 0	 1	 6	20	20	 0	 2	 0
Otu3941	  0	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  3	  2	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	119	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 35	  0	  0	  0	 24	  0	  4	  0	  0	  0	  0
Otu3942	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 7	12	 5	 0	 0	 0	 6	 1	 4	 0	 0	 0	 4	17	10	 0	 0	 0	 7	 9	 2	 0	 0	 0	 2	 2	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0
Otu3943	 1	 6	 8	 2	 0	 0	 0	 5	 3	 7	 0	 0	 7	12	 1	 6	 0	 0	 4	 7	 1	 2	 0	 0	 2	 0	 4	 0	 2	 0	 1	 0	 1	 0	 0	 0	 1	 7	 0	 5	46	 4	 2	 0	 0	 0	10	 0	 0	 2	 0	 3	50	 4	 1	 2	 0	 1	 9	 1	 0	 0	 0	 0	 7	 0	 0	 0	 0	 0	 8	 1
Otu3944	  1	  2	  3	  0	  0	  0	  0	  9	  7	  3	  0	  0	 17	  2	  0	  2	  0	  1	  8	  3	  3	  0	  0	  0	  1	  1	  1	  0	  0	  0	  7	  0	  3	  0	  0	  0	  0	  0	  1	  4	 21	 18	  5	  2	  5	  0	 25	 25	  1	  2	  2	  3	 30	 13	  1	  2	  3	  0	 32	 12	  0	  0	  0	  1	  4	115	  1	  0	  0	  0	  8	  8
Otu3945	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	17	 0	 0	 0	 0	 0	10	 0	 0	 0	 0	 0	29	 0	 0	 0	 0	 0	 6	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 5	 0
Otu3946	 8	 9	23	 0	 0	 0	 7	 1	13	 0	 0	 0	25	 7	 2	 1	 0	 0	24	 4	 4	 0	 0	 0	10	 0	12	 0	 0	 0	 6	 2	 8	 0	 1	 0	 0	 0	 1	 0	22	 0	 0	 2	 0	 0	11	 1	 1	 2	 0	 0	39	 2	 0	 3	 0	 0	28	 0	 2	 1	 0	 0	15	 0	 0	 0	 0	 0	13	 0
Otu3947	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	16	21	 0	 0	 0	 0	 9	22	 0	 0	 2	 0	24	22	 0	 0	 0	 0	12	 6	 0	 3	 0	 0	 5	 1	 0	 0	 0	 0	10	 6
Otu3948	  1	  3	  6	  1	  0	  0	  0	  1	  3	  3	  0	  0	  1	  2	  1	  2	  0	  0	  1	  0	  0	  2	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  6	  0	  4	  0	  0	  2	113	  0	  2	  0	  0	  2	  8	  0	  0	  0	  0	  4	 11	  0	  0	  0	  0	  0	  3	  0	  0	  0	  0	  1	  4
Otu3949	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 2	 0	 3	 2	16	 0	13	 5	 0	 0	 1	 0	 0	 0	 0	 0	17	 0	 6	 2	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0
Otu395	  1	 11	  0	241	 10	 22	  0	 11	  0	310	  3	 17	  1	 10	  0	277	 16	 54	  1	  9	  0	138	 28	142	  2	  1	  5	 61	 66	 14	  1	  0	  6	139	106	 80	  0	  1	  1	  0	  2	  0	  0	  1	  0	  0	  2	  2	  1	  0	  2	  0	  2	  8	  0	  0	  1	  1	  1	 10	  2	  3	  0	  0	  2	  3	 12	  5	  0	  0	  1	  9
Otu3950	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	20	 1	 6	 0	 0	 0	 3	 0	22	 0	 0	 0	26	 0	10	 0	 0	 0	24	 0	 5	 0	 0	 0
Otu3951	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	15	10	63	 0	 0	 1	 3	 2	14	 0	 0	 0	13	 7	10	 0	 0	 0	 4	 4	 2	 0	 0	 0
Otu3952	 74	 76	198	 11	  0	  0	 41	 70	 83	 10	  0	  1	148	113	 11	  4	  1	  1	118	 48	 16	  5	  1	  1	 68	  6	 41	  4	  1	  1	 38	  4	 57	  3	  0	  1	 10	 18	  0	  1	  6	  1	 13	 12	  2	  0	  2	  0	 12	  6	  0	  0	  3	  1	 12	  8	  1	  0	  0	  0	  3	  2	  1	  0	  1	  0	  2	  1	  1	  0	  0	  1
Otu3953	 39	 34	102	  1	  0	  0	 28	 16	 32	  0	  0	  0	135	 26	 10	  3	  0	  0	 87	 13	 11	  2	  0	  2	 50	  7	 24	  0	  0	  0	 22	  2	 30	  1	  0	  0	  0	  2	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  1	  1	  1	  0	  1	  1	  0	  0	  0	  0	  0	  2	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu3954	 4	 4	27	 7	 0	 0	 5	 4	15	 8	 0	 0	 9	 5	 4	14	 0	 0	 9	 3	 2	 9	 0	 0	 8	 0	 8	 5	 0	 0	 4	 0	 9	 3	 0	 0	 3	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3955	1	2	1	3	0	0	2	0	2	8	0	0	7	1	1	8	0	0	2	2	2	8	0	0	2	0	1	3	2	0	1	0	5	3	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0
Otu3956	 4	 1	39	13	 0	 0	 6	 2	26	 6	 0	 0	 8	 5	 1	 7	 0	 0	 8	 3	 2	 2	 0	 0	 7	 1	14	 1	 0	 0	 4	 1	13	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0
Otu3957	28	27	27	11	 0	 0	19	29	19	22	 0	 0	25	10	 0	14	 0	 0	29	 7	 0	 4	 0	 0	11	 1	 2	 2	 1	 0	11	 0	 2	 4	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3958	 4	 9	11	 0	 0	 0	 7	 5	 5	 6	 0	 0	14	 3	 1	 1	 0	 0	 2	 4	 0	 1	 0	 0	 3	 2	 1	 1	 0	 0	 4	 0	 3	 0	 0	 0	 1	 1	 0	 0	 0	 1	 1	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3959	 1	 4	 3	 3	 0	 0	 1	 4	 3	 3	 0	 0	10	 9	 0	 9	 0	 0	 4	 5	 0	 1	 0	 2	 1	 4	 4	 0	 0	 0	 3	 0	 9	 0	 0	 0	 1	 1	 1	 0	 1	 0	 0	 4	 1	 0	 0	 2	 0	 3	 1	 0	 0	 1	 1	 9	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 2	 0	 0	 0	 1
Otu396	 75	 33	 72	  6	  0	  1	 60	 16	 56	  1	  0	  1	212	 62	  3	  1	  0	  3	124	 24	  2	  0	  0	  0	 98	  6	 21	  0	  2	  1	 53	  3	 20	  0	  2	  0	280	232	194	  0	  2	  1	 70	 67	 93	  1	  6	  0	212	283	241	  3	  0	  6	 78	115	 78	  0	  0	  4	104	155	 81	  0	  0	 23	 54	100	 62	  0	  3	  9
Otu3960	3	5	6	0	0	0	1	4	3	4	0	0	6	9	0	0	0	0	6	3	0	1	0	0	1	0	3	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3961	 6	 5	 2	 0	 0	 0	 6	17	 0	 0	 0	 0	 5	 1	 0	 0	 0	 0	 3	 7	 0	 0	 0	 0	 6	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3962	10	29	17	 0	 0	 0	 8	 9	 2	 2	 0	 0	37	28	 5	 0	 0	 2	16	23	 3	 0	 0	 0	27	 2	 4	 0	 0	 0	 7	 0	11	 0	 0	 0	 0	 1	 0	 2	 4	 0	 0	 1	 0	 0	 0	 0	 2	 0	 3	 0	 1	 0	 0	 5	 0	 1	 0	 0	 2	 0	 0	 0	 0	 0	 0	 2	 0	 0	 1	 0
Otu3963	11	 3	 3	 2	 0	 0	10	 6	 4	 1	 0	 0	13	 4	 0	 0	 0	 0	21	 2	 0	 0	 0	 0	 8	 0	 0	 0	 0	 0	 9	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3964	 5	 4	 7	 1	 0	 0	 3	 2	 4	 0	 0	 0	17	 4	 0	 0	 0	 0	20	 1	 3	 0	 0	 0	 9	 0	 0	 0	 0	 0	 4	 0	 2	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0
Otu3965	  0	  3	  0	  0	  0	  0	  0	  1	  0	  1	  1	  0	  2	  3	  0	  1	  0	  0	  0	  1	  0	  0	  0	  0	  3	  1	  2	  1	  1	  2	  1	  0	  0	  0	  1	  1	 25	 21	 39	 25	 12	 79	 11	  7	 29	  5	  6	 18	 50	 46	 60	 23	 21	108	 24	 11	 23	  7	 14	  6	 37	 21	 24	  0	 12	 18	  4	 10	  8	  1	  3	  3
Otu3966	 0	 3	 1	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 3	 0	 0	 0	 2	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	23	14	46	10	 5	 6	12	 2	17	 4	 0	 4	25	17	58	 9	 3	18	11	 6	24	 2	 0	 2	11	 1	23	 2	 1	 7	 2	 0	11	 0	 1	 2
Otu3967	 8	 2	 7	 0	 0	 0	 5	 3	10	 0	 0	 0	28	 1	 1	 0	 0	 0	19	 0	 2	 0	 0	 0	 8	 0	 4	 0	 0	 0	 9	 0	 5	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3968	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 2	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 5	39	23	 0	 2	 0	 5	16	 2	 0	 0	 0	10	60	12	 0	 0	 1	 3	28	10	 1	 0	 0	 3	26	 2	 0	 2	11	 2	13	 0	 0	 0	 7
Otu3969	 1	 4	 6	 0	 0	 0	 2	 1	 2	 0	 0	 0	 8	 3	 0	 0	 0	 0	 3	 8	 0	 0	 0	 0	 9	 1	 1	 0	 0	 0	10	 0	 0	 0	 1	 0	 2	 1	 0	 1	 1	 5	 0	 0	 0	 0	 2	 3	 0	 2	 0	 1	 0	 3	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	23	 0	 0	 0	 0	 5	 1
Otu397	247	 44	185	  0	  0	  0	230	 21	113	  1	  0	  0	743	 57	 23	  0	  1	  1	515	 27	 15	  0	  0	  4	352	  1	 40	  0	  0	  0	209	  1	 30	  0	  0	  0	  1	  2	  0	  0	  5	  0	  0	  3	  0	  0	  0	  1	  1	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	  1	  1	  1	  0	  0	  1	  1	  0	  0	  0	  0	  1	  0
Otu3970	 8	21	19	18	 0	 0	 0	12	13	30	 0	 0	 4	25	 0	16	 7	 1	 0	27	 0	 9	 3	 1	 1	 1	 6	 2	 4	 1	 1	 0	 7	 2	 4	 0	 0	 0	 0	 6	 6	 0	 0	 0	 0	 0	 4	 0	 0	 0	 0	 0	 6	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3971	3	7	5	0	0	0	3	1	9	0	0	0	6	9	0	0	0	1	7	4	0	0	0	1	5	0	1	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3973	 7	37	65	18	 2	 0	 8	24	69	25	 0	 0	34	50	 3	14	 0	 0	19	33	 8	 9	 0	 0	12	 3	22	 2	 0	 0	 6	 1	41	 5	 3	 0	 1	 2	 5	 2	 3	 4	 0	 5	 2	 0	 0	 1	 0	 5	 1	 0	 6	12	 0	 4	 1	 3	 3	 1	 0	 2	 0	 0	 0	 3	 0	 1	 0	 0	 3	 1
Otu3974	 1	 6	 3	 6	 0	 0	 5	11	 7	 6	 0	 0	18	 8	 0	 4	 1	 1	 7	 8	 1	 3	 3	 0	 3	 1	 2	 1	 1	 0	 4	 1	 4	 3	 1	 0	 1	 0	 3	 0	 5	 0	 0	 0	 0	 0	 7	 0	 0	 0	 1	 1	12	 0	 0	 1	 0	 0	 3	 1	 0	 0	 0	 0	 4	 3	 0	 0	 0	 0	 5	 0
Otu3975	 4	20	86	10	 0	 0	 8	14	36	 8	 0	 0	33	27	 5	 8	 0	 1	17	12	 7	 2	 0	 2	13	 3	24	 1	 0	 0	 8	 3	22	 0	 0	 0	 2	 8	 2	 1	 2	 6	 1	 7	 1	 0	 2	11	 2	10	 4	 1	 5	 8	 1	 3	 1	 1	 0	 2	 1	 4	 0	 0	 1	 2	 3	 2	 1	 0	 2	 0
Otu3976	 1	15	11	 1	 0	 0	 3	21	 5	 0	 0	 0	17	18	 2	 0	 0	 0	 9	 9	 3	 0	 0	 0	 3	 2	 3	 0	 0	 0	 1	 2	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3977	 0	 3	 8	 2	 0	 0	 6	 5	 7	 0	 0	 0	12	 4	 2	 2	 0	 0	 8	 5	 2	 0	 0	 0	 8	 6	 3	 0	 0	 0	 3	 1	 3	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3978	 0	 4	 4	 1	 0	 0	 0	11	 2	 6	 0	 0	 4	11	 0	 6	 0	 0	 3	16	 2	 1	 0	 0	 2	 1	 4	 2	 0	 0	 4	 0	 9	 1	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 3	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3979	 7	 1	21	 0	 0	 0	12	 5	 6	 0	 0	 0	36	 3	 0	 0	 2	 0	25	 7	 0	 0	 2	 0	18	 0	 4	 0	 0	 0	 8	 0	 4	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu398	 47	147	 93	 28	  0	  0	 34	 74	 68	 40	  0	  0	 96	144	 16	 11	  0	  2	 73	102	 11	 15	  0	  1	 50	 10	 36	  3	  3	  0	 26	  9	 45	  3	  3	  1	 12	 21	  9	  1	  3	  7	 18	  6	  3	  0	  4	  2	 14	 20	  9	  4	  1	 10	  7	 11	  5	  4	  0	  2	  3	  1	  1	  0	  6	  1	  1	  0	  2	  4	  3	  3
Otu3981	 2	14	14	15	 0	10	 0	14	 6	19	 1	 4	 6	22	 1	25	 3	19	 3	14	 1	 8	 1	13	 5	 1	 6	11	13	 3	 3	 3	 8	 7	 0	 5	 0	 1	 0	 6	 5	22	 0	 0	 0	 0	 7	11	 1	 3	 0	 5	12	43	 0	 0	 0	 4	 4	 2	 0	 0	 0	 0	 2	12	 0	 2	 0	 0	 2	 5
Otu3982	 0	 0	 0	18	 0	 0	 0	 0	 1	14	 0	 2	 2	 2	 0	14	 0	14	 0	 1	 0	 9	 0	 6	 2	 0	 0	 5	 3	 0	 0	 0	 1	 2	 3	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3983	 0	 0	 0	29	 0	 9	 0	 1	 0	22	 0	 6	 0	 0	 0	19	 3	23	 0	 0	 0	12	 0	12	 0	 0	 0	 5	 3	 4	 0	 0	 0	17	 5	 5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3984	 0	15	11	12	 1	 3	 0	 8	10	10	 0	 0	 6	27	 0	 7	 3	 1	 4	 8	 1	 2	 2	 1	 3	 1	 1	 0	 7	 1	 3	 1	 3	 5	 5	 2	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0
Otu3985	 0	 0	 0	 1	 0	 0	 0	 0	 0	16	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 7	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	10	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0
Otu3986	 0	 1	 1	28	 0	 6	 0	 0	 0	29	 3	 8	 0	 0	 0	11	 3	20	 2	 0	 0	10	 5	18	 0	 0	 0	 1	 2	 2	 0	 0	 0	 8	 5	 2	 0	 0	 0	 0	 1	23	 3	 0	 0	 0	 3	43	 0	 2	 0	 0	 0	11	 0	 0	 0	 0	 0	13	 0	 0	 0	 0	 2	 2	 0	 0	 0	 0	 0	 9
Otu3987	 1	 5	 6	39	 4	 0	 0	 4	 2	72	 2	 1	 1	 2	 1	41	 8	 8	 1	 2	 0	20	 4	 2	 4	 0	 1	21	41	 0	 2	 1	 4	26	 6	 3	 1	 0	 0	 0	 6	 7	 0	 1	 1	 0	 2	 1	 1	 0	 1	 0	 5	 3	 0	 1	 0	 0	 1	10	 0	 0	 0	 0	 5	 1	 0	 1	 0	 0	 0	 7
Otu3988	 0	 2	 0	 5	 0	11	 0	 0	 0	 2	 0	13	 0	 3	 0	 2	 4	31	 0	 0	 0	 0	 2	36	 0	 0	 0	 0	10	 8	 1	 0	 0	 0	 7	 5	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3989	 0	 0	 0	 0	 0	 6	 0	 0	 0	 1	 0	 8	 0	 0	 0	 0	 0	20	 0	 0	 0	 0	 0	12	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 2	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu399	 10	 81	 65	  9	  0	  0	  8	 36	 29	  5	  0	  0	 70	 77	  2	  0	  1	  2	 44	 51	 13	  1	  0	  0	 38	  6	 28	  0	  0	  1	 14	  2	 36	  1	  0	  0	 28	 85	 21	  3	 21	  0	 19	 24	  8	  0	 11	  1	 33	132	 15	  2	 44	  8	 17	 99	  7	  1	 24	  0	 10	 59	  4	  0	 12	  2	  3	 57	  3	  0	 21	  3
Otu3990	  0	  1	  0	 24	  2	 40	  0	  1	  0	 31	  2	 21	  1	 15	  0	 16	 14	113	  0	  4	  0	  6	  9	110	  0	  2	  1	 14	 39	 44	  1	  0	  0	  7	 13	 52	  2	  2	  1	 10	  4	 13	  4	  0	  1	  4	  0	  4	  3	  4	  2	  7	  1	 18	  2	  0	  0	  8	  2	  5	  6	  1	  3	  0	  4	  6	  0	  1	  1	  1	  0	  3
Otu3991	 0	 0	 0	21	 2	 7	 0	 4	 0	29	 4	20	 0	 0	 0	 8	 2	21	 0	 0	 0	 6	 5	33	 0	 0	 0	 1	 3	 6	 0	 0	 0	 5	 5	10	 0	 0	 0	 1	 3	 0	 0	 0	 0	 0	 1	 0	 0	 0	 2	 0	 0	 1	 0	 0	 2	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 1	 2
Otu3992	 2	 4	 0	 4	 0	 7	 0	 2	 0	 2	 1	 0	 5	13	 0	 9	 5	29	 1	 4	 0	 2	 1	19	 0	 0	 0	 1	 3	 5	 0	 1	 0	 0	 2	 2	 0	 0	 1	 0	 0	 2	 4	 0	 0	 0	 0	 0	 3	 1	 0	 0	 0	 1	 2	 0	 1	 2	 0	 1	 3	 2	 2	 0	 0	 6	 4	 0	 0	 0	 0	 0
Otu3993	 0	 1	 0	18	 0	 5	 0	 1	 1	28	 4	17	 0	 0	 0	 4	 2	11	 0	 1	 0	 7	 3	20	 0	 0	 0	 1	 1	 2	 0	 0	 0	 1	 3	11	 0	 0	 0	 3	 0	 1	 0	 1	 0	 0	 1	 1	 0	 1	 0	 1	 0	 0	 0	 3	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 2
Otu3994	 1	 0	 0	 1	 1	11	 0	 0	 0	 2	 1	 5	 0	 0	 0	 0	 1	 7	 0	 0	 0	 0	 2	 6	 0	 0	 0	 0	10	 4	 0	 0	 0	 0	 6	 3	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0
Otu3995	 0	 2	 0	 1	 0	13	 0	 4	 0	 3	 0	 9	 2	 3	 0	 1	 0	55	 0	 3	 0	 0	 0	19	 0	 0	 0	 0	 1	14	 0	 0	 0	 0	 0	 5	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 2	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0
Otu3996	  2	 32	 27	 49	  0	  0	 17	 51	 32	100	  0	  0	  8	 28	  3	 48	  1	  0	 29	 78	  6	 42	  0	  1	 13	  5	  6	 13	  0	  0	 14	  3	 31	 30	  0	  1	  0	  0	  0	  0	  1	  0	  0	  1	  3	  0	  9	  1	  0	  0	  1	  0	  5	  3	  1	  0	  1	  3	  3	  1	  0	  0	  0	  0	  2	  0	  0	  0	  1	  1	  1	  0
Otu3997	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	13	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	15	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 7
