Otu	HL1CKP1	HL1CKP2	HL1CKP3	HL1CKU1	HL1CKU2	HL1CKU3	HL1SP1	HL1SP2	HL1SP3	HL1SU1	HL1SU2	HL1SU3	HL2CKP1	HL2CKP2	HL2CKP3	HL2CKU1	HL2CKU2	HL2CKU3	HL2SP1	HL2SP2	HL2SP3	HL2SU1	HL2SU2	HL2SU3	HL3CKP1	HL3CKP2	HL3CKP3	HL3CKU1	HL3CKU2	HL3CKU3	HL3SP1	HL3SP2	HL3SP3	HL3SU1	HL3SU2	HL3SU3	SY1CKP1	SY1CKP2	SY1CKP3	SY1CKU1	SY1CKU2	SY1CKU3	SY1SP1	SY1SP2	SY1SP3	SY1SU1	SY1SU2	SY1SU3	SY2CKP1	SY2CKP2	SY2CKP3	SY2CKU1	SY2CKU2	SY2CKU3	SY2SP1	SY2SP2	SY2SP3	SY2SU1	SY2SU2	SY2SU3	SY3CKP1	SY3CKP2	SY3CKP3	SY3CKU1	SY3CKU2	SY3CKU3	SY3SP1	SY3SP2	SY3SP3	SY3SU1	SY3SU2	SY3SU3
Otu3595	 0	 0	41	 0	 0	 0	 0	 0	 2	 0	 0	 0	16	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 7	 8	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3596	 1	 0	14	 0	 0	 0	 1	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 7	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0
Otu3597	 1	 2	11	 1	 0	 0	 0	 3	 7	 0	 0	 0	20	 1	 1	 0	 0	 0	18	 8	68	 0	 0	 0	17	 0	 0	 0	 0	 0	10	 0	40	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 4	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0
Otu3598	 0	 0	 4	24	 0	 0	 0	 0	 0	 9	 0	 0	 0	 3	 0	17	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu36	   6	  20	  13	  29	   0	   7	   8	  10	  22	  21	   1	   3	  16	  11	   5	  13	   0	   6	   7	  11	   6	   9	   5	  22	  28	   2	   4	   2	   9	  26	  27	   6	   6	   5	   5	  13	 928	1538	3673	   2	   4	   6	 242	 458	 990	   5	   7	  10	 204	1237	1146	   4	  14	   6	4458	 963	 728	   3	   9	   8	 239	 831	 793	   0	  11	  41	  45	 374	1079	   0	   4	  20
Otu360	  17	   1	   1	  17	   0	   0	   1	   3	   3	   2	   3	   2	   2	   3	   0	   7	   1	   4	   1	   2	   2	   0	   2	   1	   4	   2	   5	   1	   4	   6	   2	   1	   0	   1	   1	   0	 157	1302	 490	   1	   3	   3	  12	 137	  27	   0	   2	   2	  12	 627	  88	   1	   2	   2	   9	 154	  17	   0	   0	   3	   4	 185	  14	   0	   1	   6	   1	  48	  11	   0	   1	   1
Otu3600	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 4	15	 0	 0	 0	 0	 0	 5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 2	 0	 0	 0	 0	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3601	 0	 0	 0	17	 0	 1	 0	 0	 0	 0	 0	17	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3602	 0	 1	 0	36	 0	 0	 0	 2	 0	 2	 0	 0	 0	 0	 0	 9	 1	 0	 3	 1	 0	 0	 0	 0	 0	 3	 0	 2	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3603	 0	 0	 0	 2	 4	 0	 0	 0	 0	 4	 0	 0	 0	 0	 0	 2	26	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3604	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 7	 0	 0	 0	 0	 0	10	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3605	0	0	0	4	4	9	0	0	0	1	1	1	0	0	0	6	8	6	0	0	0	0	3	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3606	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	1	4	0	0	0	2	0	6	0	0	0	0	1	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
Otu3608	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	3	0	0	0	6	0	0	1	0	1	0	0	0	0	0	0	4	2	2	0	1	0	0	1	0	0	0	0	2	1	0	0	0	1
Otu3609	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0
Otu361	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	 29	 58	 47	  0	  1	  0	  6	 17	 10	  0	  1	  0	  4	 45	 31	  0	  0	  0	  8	851	 15	  0	  1	  0	 14	 40	  2	  0	  0	  0	  4	 18	  2	  0	  0	  9
Otu3610	0	0	0	0	0	0	4	9	1	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	1	0	3	0	0	0	6	1	0	0	0	1	0	0	0	0	0	0	7	1	3	1	3	0	0	0	0	0	0	0	7	2	0	0	0	4
Otu3611	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
Otu3612	 0	 0	 0	 0	 0	 0	 2	 0	 1	11	 1	 0	 0	 0	 0	 3	 1	 0	 0	 1	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3613	 0	 0	 0	 0	 0	 0	 0	 0	 0	18	 2	 0	 0	 0	 0	 2	 1	 0	 0	 0	 0	 0	 5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3614	 1	 0	 0	 5	 0	 0	 0	 0	 0	13	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3615	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	12	 8	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 7	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3616	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	16	12	 0	 1	 0	 0	 2	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3617	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	68	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3618	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 9	 0	 0	 0	 1	 0	11	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3619	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	33	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu362	 66	155	201	194	502	 92	 15	 20	 53	 35	 24	 12	139	152	 69	141	 93	139	 31	 29	  9	 15	 13	 25	 91	 39	130	 34	127	 90	 11	  7	 16	 16	 13	 15	 85	 96	 98	 30	 39	115	 11	 11	  9	  3	 15	  8	 90	 80	 56	 27	 78	146	 27	 26	 10	  9	 17	 18	129	 53	 16	  3	 17	137	  7	 11	  3	  0	  7	 10
Otu3620	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 2	20	 3	 0	48	 0	 0	 1	 0	 0	 2	 0	 8	11	 2	 0	36	 0	 0	 2	 0	 0	14	 1	 5	 3	 0	 0	 5	 0	 0	 7	 0	 0	 9	 0
Otu3621	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	12	10	 1	 0	 0	 0	 3	 1	 0	 0	 0	 0	 3	 8	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 8	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3623	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	21	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 6	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 4	 0	 0	 0	 0	 0	 3	 1	 0	 0	 0
Otu3624	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 5	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	11	15	 0	 0	 0	 1	 6	 0	 0	 0	 0	 1	 3	 8	 0	 0	 0	 2	 4	 1	 0	 0	 0	 0	 0	 3	 0	 0	 0	 1	 6	 3	 0	 0	 0
Otu3626	 0	 0	 0	 5	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 3	 2	 0	 0	 0	 0	 0	 1	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	26	 0	 0	 0	 0	 0	 7	 0	 0	 0	 0	 0	 9	 0	 0	 0	 0	 0	13	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 3	 0
Otu3627	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	22	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 6	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0
Otu3628	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 6	 0	 0	 0	46	 0	 4	 0	 0	 0	 0	 0	 0	 9	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3629	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	19	 0	 0	 0	 0	 0
Otu363	   5	   0	   1	   5	   0	   1	   1	   0	   0	   0	   1	   0	   0	   0	   1	   5	   0	   1	   0	   3	   0	   0	   0	   0	   9	   0	   0	   0	   0	   5	   3	   0	   0	   0	   0	   0	 200	  96	1038	   1	   1	   0	  43	  11	  62	   0	   3	   0	  45	  53	 554	   0	   1	   3	  58	   2	 275	   0	   0	   0	 161	  53	 314	   0	   1	   3	  16	  15	 138	   0	   0	   0
Otu3630	 2	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	11	 2	 1	 1	 4	 0	 0	 0	 0	 0	 0	 0	 3	 1	 0	36	 2	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3631	22	 0	 0	 0	 0	 0	 0	 0	14	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3632	 3	11	 6	14	 2	 9	 0	 1	 6	15	 1	 6	20	23	 2	12	 2	 3	 1	 1	 0	 5	 7	 8	 1	 2	 9	 4	 8	 2	 2	 1	 1	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3633	 3	 3	16	 0	 0	 0	 4	 0	 0	 0	 0	 0	 7	 1	 6	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 2	 7	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3634	 1	 0	 0	 0	 0	12	 0	 0	 0	 0	 0	 2	 4	 1	 0	 1	 1	17	 0	 2	 0	 0	 0	 8	 0	 1	 0	 0	 0	 2	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3635	 8	 1	 9	 0	 0	 0	 0	 0	 1	 0	 0	 0	13	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 3	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 2	 0	 0	 0	 0	 0	 0
Otu3636	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 2	20	25	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 5	 3	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3637	 2	12	17	 3	 0	 1	 1	 1	 5	 0	 0	 0	 7	 2	 2	 0	 0	 2	 2	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	10	 1	 0	11	 1	 0	 1	 0	 0	 0	 2	 0	 3	 0	 0	 3	 1	 0	 5	 0	 0	 1	 0	 0	 2	 0	 0	 2	 0	 0	 2	 0	 0	 1
Otu3638	 8	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	29	 0	 0	 0	 0	 1	 2	 2	 0	 0	 0	 0	16	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3639	1	3	0	1	0	0	0	0	1	1	0	0	6	0	1	2	2	1	0	0	0	0	0	1	3	0	0	0	3	0	1	0	0	0	0	0	2	0	2	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Otu364	   2	   4	   5	   7	   1	   3	   2	   5	   4	   5	   0	   0	   3	  10	   3	   3	   1	   6	   1	   4	   2	   2	   0	   2	   0	   5	   1	   1	   4	   1	   3	   0	   1	   4	   1	   0	   6	   2	   7	  66	1005	  65	   2	   0	   1	  12	 192	  24	   5	   2	   4	  91	1022	  44	   1	   3	   1	   5	 182	   6	   2	   1	   1	   4	 504	  43	   0	   3	   0	   0	  90	   4
Otu3640	 0	12	 6	 5	 0	 0	 1	 2	 3	 2	 1	 0	 2	20	 0	 2	 4	 0	 1	 1	 0	 0	 1	 0	10	 7	 7	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3642	1	2	6	2	0	0	0	1	5	0	0	0	2	0	4	2	0	0	1	0	3	0	1	0	0	0	9	1	0	0	0	0	3	0	0	0	0	2	2	1	0	1	2	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
Otu3644	 0	 5	23	 0	 2	 0	 0	 3	 6	 0	 0	 0	 0	 5	 5	 0	 2	 0	 1	 2	 5	 1	 4	 0	 1	 2	19	 0	 9	 0	 0	 0	 7	 0	 7	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3645	 1	 2	 5	 1	 0	 0	 0	 0	 0	 0	 0	 0	 2	 2	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 1	 2	 0	 0	 0	 0	 0	 0	 0	 0	 2	31	 0	 0	 1	 0	 0	 3	 0	 0	 1	 0	 1	21	 4	 0	 0	 0	 0	 0	 0	 0	 1	 2	 0	 2	 0	 1	 0	 0	 0	 0	 0	 0
Otu3646	0	7	4	0	0	0	2	0	3	0	0	1	0	5	1	3	0	1	0	1	3	2	1	0	0	5	2	2	1	1	0	1	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	3	1	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0
Otu3647	 0	 0	 4	 0	 2	 4	 1	 2	 3	 0	 0	 0	 0	 1	 0	 0	 1	13	 2	 0	 0	 0	 3	 1	 0	 2	 1	 0	13	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3649	 0	 0	41	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu365	 68	 88	 29	 39	 16	  3	421	103	 76	  7	  2	  6	108	 40	 48	 10	 15	 15	 56	 23	 24	  9	  5	 13	 24	  7	 11	  3	  4	  4	 36	  2	  7	  7	  7	  5	 10	  2	  2	  0	  5	  9	  8	  5	  4	  6	686	  4	  0	  3	  1	  1	  4	  4	  3	  6	  3	  6	 47	  4	  7	  2	  4	  0	  4	  2	  2	  5	  1	  0	  7	  7
Otu3650	 0	 4	10	 6	 0	 0	 0	 0	 3	 0	 0	 4	10	21	 0	 4	 0	 5	 3	 0	 0	 0	 0	 1	 2	 2	 2	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3651	 0	 0	39	 3	 0	 0	 0	 0	12	 0	 0	 0	 1	 0	11	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 4	 0	 3	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3652	 0	 0	 3	 0	 0	 0	 0	 0	 6	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	20	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1
Otu3654	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 3	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	39	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0
Otu3655	0	2	0	9	0	1	0	0	1	2	0	1	8	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3656	  81	 213	 397	1378	  23	  45	  32	  57	  77	 430	  16	  24	 189	 168	  49	1047	  64	 106	  64	  45	  32	 356	  24	  54	  86	  65	 131	 425	 100	  68	  43	  16	  36	 170	  78	  29	   0	   4	   0	   7	   1	   0	   1	   2	   0	   1	   0	   1	   2	   0	   6	   6	   8	   8	   0	   0	   2	   2	   2	   2	   2	   3	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0
Otu3657	 0	 1	 0	28	 0	 1	 0	 0	 0	 2	 0	 0	 0	 1	 0	12	 3	 2	 0	 5	 0	 2	 0	 2	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu3658	 0	 0	 0	 0	 1	 6	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 2	34	 0	 0	 0	 0	 0	 7	 0	 0	 0	 0	 1	 9	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
